EFA Date,EFA,Clearing Price
02/01/2024,5,1.2
02/01/2024,6,0.81
03/01/2024,1,0.81
03/01/2024,2,2.64
03/01/2024,3,0.72
03/01/2024,4,0.7
03/01/2024,5,1.04
03/01/2024,6,0.23
04/01/2024,1,1.22
04/01/2024,2,1.16
04/01/2024,3,0.86
04/01/2024,4,0.92
04/01/2024,5,1.25
04/01/2024,6,0.07
05/01/2024,1,0.79
05/01/2024,2,1
05/01/2024,3,0.36
05/01/2024,4,1.08
05/01/2024,5,1.13
05/01/2024,6,0.5
06/01/2024,1,0.7
06/01/2024,2,1
06/01/2024,3,0.59
06/01/2024,4,0.86
06/01/2024,5,1.03
06/01/2024,6,0.09
07/01/2024,1,0.95
07/01/2024,2,1
07/01/2024,3,1.1
07/01/2024,4,1.04
07/01/2024,5,1.48
07/01/2024,6,0.06
08/01/2024,1,1.11
08/01/2024,2,1.8000000000000003
08/01/2024,3,0.81
08/01/2024,4,1.17
08/01/2024,5,3.18
08/01/2024,6,0.89
09/01/2024,1,1.23
09/01/2024,2,1.38
09/01/2024,3,0.79
09/01/2024,4,0.84
09/01/2024,5,5.480000000000001
09/01/2024,6,0.9
10/01/2024,1,1.18
10/01/2024,2,1.39
10/01/2024,3,1.1
10/01/2024,4,0.82
10/01/2024,5,2.03
10/01/2024,6,0.92
11/01/2024,1,0.86
11/01/2024,2,1.49
11/01/2024,3,1
11/01/2024,4,0.9799999999999999
11/01/2024,5,1.06
11/01/2024,6,0.66
12/01/2024,1,0.75
12/01/2024,2,1.16
12/01/2024,3,0.71
12/01/2024,4,0.71
12/01/2024,5,1.24
12/01/2024,6,0.67
13/01/2024,1,1.3
13/01/2024,2,1.43
13/01/2024,3,0.35
13/01/2024,4,0.74
13/01/2024,5,0.6
13/01/2024,6,0.48
14/01/2024,1,0.88
14/01/2024,2,1.11
14/01/2024,3,1.06
14/01/2024,4,0.93
14/01/2024,5,1
14/01/2024,6,0.84
15/01/2024,1,1.42
15/01/2024,2,3.73
15/01/2024,3,0.71
15/01/2024,4,0.82
15/01/2024,5,5.349999999999999
15/01/2024,6,0.49
16/01/2024,1,1.23
16/01/2024,2,1.08
16/01/2024,3,0.99
16/01/2024,4,0.7
16/01/2024,5,1.98
16/01/2024,6,0.85
17/01/2024,1,1.06
17/01/2024,2,1.04
17/01/2024,3,0.66
17/01/2024,4,0.64
17/01/2024,5,6.040000000000001
17/01/2024,6,0.6
18/01/2024,1,0.8
18/01/2024,2,1
18/01/2024,3,0.58
18/01/2024,4,0.94
18/01/2024,5,2.75
18/01/2024,6,0.6
19/01/2024,1,1.04
19/01/2024,2,1.22
19/01/2024,3,0.55
19/01/2024,4,0.62
19/01/2024,5,0.52
19/01/2024,6,0.56
20/01/2024,1,0.9
20/01/2024,2,1.3
20/01/2024,3,0.75
20/01/2024,4,1.02
20/01/2024,5,0.5
20/01/2024,6,0.88
21/01/2024,1,1.58
21/01/2024,2,2.12
21/01/2024,3,1.49
21/01/2024,4,1.5
21/01/2024,5,1.09
21/01/2024,6,1.17
22/01/2024,1,5.59
22/01/2024,2,6.39
22/01/2024,3,5.65
22/01/2024,4,1.69
22/01/2024,5,0.95
22/01/2024,6,1.33
23/01/2024,1,1.92
23/01/2024,2,2.31
23/01/2024,3,1.98
23/01/2024,4,1.45
23/01/2024,5,1.2
23/01/2024,6,1
24/01/2024,1,1.51
24/01/2024,2,3.21
24/01/2024,3,0.89
24/01/2024,4,0.96
24/01/2024,5,0.69
24/01/2024,6,0.8
25/01/2024,1,0.84
25/01/2024,2,0.99
25/01/2024,3,0.7
25/01/2024,4,0.95
25/01/2024,5,0.84
25/01/2024,6,0.82
26/01/2024,1,0.7
26/01/2024,2,2.85
26/01/2024,3,1.98
26/01/2024,4,1.22
26/01/2024,5,0.85
26/01/2024,6,1.11
27/01/2024,1,1.1
27/01/2024,2,1.49
27/01/2024,3,1
27/01/2024,4,0.9700000000000001
27/01/2024,5,0.84
27/01/2024,6,0.92
28/01/2024,1,1.2
28/01/2024,2,1.24
28/01/2024,3,0.8900000000000001
28/01/2024,4,1.06
28/01/2024,5,1.04
28/01/2024,6,0.78
29/01/2024,1,1.05
29/01/2024,2,1.98
29/01/2024,3,1.01
29/01/2024,4,0.99
29/01/2024,5,1
29/01/2024,6,0.66
30/01/2024,1,0.83
30/01/2024,2,1.44
30/01/2024,3,0.8
30/01/2024,4,1.1100000000000003
30/01/2024,5,1
30/01/2024,6,0.5
31/01/2024,1,1
31/01/2024,2,1.12
31/01/2024,3,0.9
31/01/2024,4,0.9
31/01/2024,5,0.9
31/01/2024,6,1.01
01/02/2024,1,1.21
01/02/2024,2,1.5
01/02/2024,3,0.7
01/02/2024,4,0.85
01/02/2024,5,0.65
01/02/2024,6,0.7
02/02/2024,1,0.81
02/02/2024,2,1.36
02/02/2024,3,0.65
02/02/2024,4,1
02/02/2024,5,0.57
02/02/2024,6,0.7
03/02/2024,1,1.05
03/02/2024,2,2.8
03/02/2024,3,1
03/02/2024,4,1.49
03/02/2024,5,1.1
03/02/2024,6,0.7
04/02/2024,1,1.49
04/02/2024,2,2.88
04/02/2024,3,1.49
04/02/2024,4,0.87
04/02/2024,5,1
04/02/2024,6,0.89
05/02/2024,1,1.91
05/02/2024,2,3.76
05/02/2024,3,2.44
05/02/2024,4,1
05/02/2024,5,1.35
05/02/2024,6,1.49
06/02/2024,1,1.55
06/02/2024,2,3.66
06/02/2024,3,1.49
06/02/2024,4,0.87
06/02/2024,5,0.22
06/02/2024,6,1.08
07/02/2024,1,1.31
07/02/2024,2,1.89
07/02/2024,3,1
07/02/2024,4,0.78
07/02/2024,5,1.98
07/02/2024,6,0.4
08/02/2024,1,0.5
08/02/2024,2,1.24
08/02/2024,3,0.3
08/02/2024,4,0.75
08/02/2024,5,2.28
08/02/2024,6,1.5
09/02/2024,1,1.13
09/02/2024,2,3.11
09/02/2024,3,1.49
09/02/2024,4,1.49
09/02/2024,5,0.51
09/02/2024,6,0.68
10/02/2024,1,1.4
10/02/2024,2,2.41
10/02/2024,3,1
10/02/2024,4,1.05
10/02/2024,5,0.7
10/02/2024,6,0.6
11/02/2024,1,1.15
11/02/2024,2,1.69
11/02/2024,3,1.06
11/02/2024,4,0.7
11/02/2024,5,0.4
11/02/2024,6,0.8
12/02/2024,1,1.59
12/02/2024,2,2.1
12/02/2024,3,0.7
12/02/2024,4,1
12/02/2024,5,1.04
12/02/2024,6,0.5
13/02/2024,1,2
13/02/2024,2,1.98
13/02/2024,3,0.75
13/02/2024,4,1.25
13/02/2024,5,0.75
13/02/2024,6,0.5
14/02/2024,1,1.49
14/02/2024,2,1.5
14/02/2024,3,0.75
14/02/2024,4,1.15
14/02/2024,5,1
14/02/2024,6,0.5
15/02/2024,1,1.3
15/02/2024,2,1.49
15/02/2024,3,0.7
15/02/2024,4,1.18
15/02/2024,5,1
15/02/2024,6,0.5
16/02/2024,1,0.66
16/02/2024,2,1.3
16/02/2024,3,0.7
16/02/2024,4,0.9
16/02/2024,5,0.41
16/02/2024,6,0.5
17/02/2024,1,0.7
17/02/2024,2,0.78
17/02/2024,3,0.71
17/02/2024,4,0.98
17/02/2024,5,0.79
17/02/2024,6,1
18/02/2024,1,1.39
18/02/2024,2,2
18/02/2024,3,1.25
18/02/2024,4,1.18
18/02/2024,5,1.2
18/02/2024,6,0.67
19/02/2024,1,1.28
19/02/2024,2,1.99
19/02/2024,3,1.36
19/02/2024,4,1.9899999999999998
19/02/2024,5,1.2
19/02/2024,6,1.44
20/02/2024,1,1.5
20/02/2024,2,1.29
20/02/2024,3,1.44
20/02/2024,4,1.99
20/02/2024,5,1.3
20/02/2024,6,1.19
21/02/2024,1,1.25
21/02/2024,2,3.25
21/02/2024,3,1.41
21/02/2024,4,1.31
21/02/2024,5,1.31
21/02/2024,6,1.38
22/02/2024,1,3.14
22/02/2024,2,2.38
22/02/2024,3,1.48
22/02/2024,4,1
22/02/2024,5,1.25
22/02/2024,6,1.5
23/02/2024,1,1.49
23/02/2024,2,3.5
23/02/2024,3,1.08
23/02/2024,4,1.25
23/02/2024,5,0.9
23/02/2024,6,0.64
24/02/2024,1,0.94
24/02/2024,2,1.19
24/02/2024,3,1
24/02/2024,4,0.87
24/02/2024,5,0.75
24/02/2024,6,0.5
25/02/2024,1,1.05
25/02/2024,2,1.2
25/02/2024,3,1
25/02/2024,4,1.17
25/02/2024,5,1.25
25/02/2024,6,0.7
26/02/2024,1,1.3
26/02/2024,2,2.2
26/02/2024,3,1.17
26/02/2024,4,1.32
26/02/2024,5,1.21
26/02/2024,6,1.22
27/02/2024,1,1.23
27/02/2024,2,2.19
27/02/2024,3,1
27/02/2024,4,1.17
27/02/2024,5,0.5
27/02/2024,6,1
28/02/2024,1,1.19
28/02/2024,2,1.3
28/02/2024,3,1.73
28/02/2024,4,1.22
28/02/2024,5,1.5
28/02/2024,6,1.9899999999999998
29/02/2024,1,2.05
29/02/2024,2,4.9
29/02/2024,3,2.41
29/02/2024,4,1.21
29/02/2024,5,1.06
29/02/2024,6,0.57
01/03/2024,1,1.26
01/03/2024,2,2.5
01/03/2024,3,1
01/03/2024,4,1.35
01/03/2024,5,0.9
01/03/2024,6,1.56
02/03/2024,1,3
02/03/2024,2,6.37
02/03/2024,3,2.13
02/03/2024,4,2.08
02/03/2024,5,1.31
02/03/2024,6,1.1
03/03/2024,1,1.19
03/03/2024,2,1.38
03/03/2024,3,1.94
03/03/2024,4,1.34
03/03/2024,5,1.53
03/03/2024,6,1
04/03/2024,1,1.33
04/03/2024,2,1.91
04/03/2024,3,1.49
04/03/2024,4,1.16
04/03/2024,5,0.65
04/03/2024,6,1.17
05/03/2024,1,3
05/03/2024,2,1.49
05/03/2024,3,1.6
05/03/2024,4,1.56
05/03/2024,5,1.5
05/03/2024,6,1.49
06/03/2024,1,1.29
06/03/2024,2,1.66
06/03/2024,3,1.49
06/03/2024,4,1.49
06/03/2024,5,1.25
06/03/2024,6,1.09
07/03/2024,1,1.25
07/03/2024,2,2.22
07/03/2024,3,2.43
07/03/2024,4,5.29
07/03/2024,5,2.2
07/03/2024,6,2.12
08/03/2024,1,1.49
08/03/2024,2,1.49
08/03/2024,3,1.49
08/03/2024,4,5
08/03/2024,5,2.3
08/03/2024,6,1.5
09/03/2024,1,1.15
09/03/2024,2,1.49
09/03/2024,3,1
09/03/2024,4,2.79
09/03/2024,5,5.4
09/03/2024,6,1.49
10/03/2024,1,1.3
10/03/2024,2,3.25
10/03/2024,3,2.38
10/03/2024,4,1.49
10/03/2024,5,1.17
10/03/2024,6,1.5
11/03/2024,1,1.31
11/03/2024,2,4.32
11/03/2024,3,1
11/03/2024,4,0.9
11/03/2024,5,0.84
11/03/2024,6,1.1
12/03/2024,1,0.87
12/03/2024,2,1.21
12/03/2024,3,2.31
12/03/2024,4,3.42
12/03/2024,5,2.68
12/03/2024,6,2.4
13/03/2024,1,8.04
13/03/2024,2,4.97
13/03/2024,3,7
13/03/2024,4,6.25
13/03/2024,5,2.4
13/03/2024,6,2.2
14/03/2024,1,4
14/03/2024,2,3.9800000000000004
14/03/2024,3,2.74
14/03/2024,4,1.69
14/03/2024,5,1.44
14/03/2024,6,1.99
15/03/2024,1,1.06
15/03/2024,2,3.96
15/03/2024,3,1.51
15/03/2024,4,1.49
15/03/2024,5,2.5
15/03/2024,6,2.12
16/03/2024,1,1.06
16/03/2024,2,1.12
16/03/2024,3,0.85
16/03/2024,4,1.49
16/03/2024,5,1.1
16/03/2024,6,1.37
17/03/2024,1,1.03
17/03/2024,2,2.74
17/03/2024,3,1.76
17/03/2024,4,1
17/03/2024,5,0.83
17/03/2024,6,0.95
18/03/2024,1,1.7299999999999998
18/03/2024,2,1.29
18/03/2024,3,1
18/03/2024,4,2
18/03/2024,5,1.58
18/03/2024,6,2.16
19/03/2024,1,2.33
19/03/2024,2,3.5
19/03/2024,3,2.42
19/03/2024,4,3.7800000000000002
19/03/2024,5,4.69
19/03/2024,6,1.48
20/03/2024,1,1.49
20/03/2024,2,1.49
20/03/2024,3,1.03
20/03/2024,4,2.97
20/03/2024,5,2.5
20/03/2024,6,1.54
21/03/2024,1,1.12
21/03/2024,2,3.05
21/03/2024,3,1.48
21/03/2024,4,3.6
21/03/2024,5,5.5
21/03/2024,6,4.69
22/03/2024,1,1.27
22/03/2024,2,4.15
22/03/2024,3,1
22/03/2024,4,2.35
22/03/2024,5,2.34
22/03/2024,6,2.76
23/03/2024,1,1.6000000000000003
23/03/2024,2,2.7
23/03/2024,3,1.59
23/03/2024,4,3.3999999999999995
23/03/2024,5,3.3200000000000003
23/03/2024,6,1.37
24/03/2024,1,3
24/03/2024,2,4
24/03/2024,3,4.57
24/03/2024,4,2.72
24/03/2024,5,2.06
24/03/2024,6,1.48
25/03/2024,1,1.63
25/03/2024,2,4.5
25/03/2024,3,0.9499999999999998
25/03/2024,4,1.62
25/03/2024,5,1
25/03/2024,6,1.64
26/03/2024,1,3.5
26/03/2024,2,4.75
26/03/2024,3,1.9899999999999998
26/03/2024,4,3
26/03/2024,5,2.76
26/03/2024,6,2.17
27/03/2024,1,1.38
27/03/2024,2,2.57
27/03/2024,3,2.61
27/03/2024,4,2.61
27/03/2024,5,2.34
27/03/2024,6,1.28
28/03/2024,1,1.57
28/03/2024,2,3.5
28/03/2024,3,1.39
28/03/2024,4,6
28/03/2024,5,4
28/03/2024,6,2.75
29/03/2024,1,2.27
29/03/2024,2,1.49
29/03/2024,3,1.19
29/03/2024,4,6
29/03/2024,5,3.3200000000000003
29/03/2024,6,2.1
30/03/2024,1,2.4
30/03/2024,2,1.47
30/03/2024,3,1.18
30/03/2024,4,2
30/03/2024,5,2.75
30/03/2024,6,2.02
31/03/2024,1,0.829635065
31/03/2024,2,2
31/03/2024,3,3.9
31/03/2024,4,4.37
31/03/2024,5,0.65
31/03/2024,6,1.7000000000000002
01/04/2024,1,3.5
01/04/2024,2,2.25
01/04/2024,3,2.94
01/04/2024,4,3
01/04/2024,5,1
01/04/2024,6,1.07
02/04/2024,1,2
02/04/2024,2,1.25
02/04/2024,3,1
02/04/2024,4,1
02/04/2024,5,1.18
02/04/2024,6,1.36
03/04/2024,1,5.21
03/04/2024,2,1.48
03/04/2024,3,2.25
03/04/2024,4,2.35
03/04/2024,5,1.48
03/04/2024,6,3
04/04/2024,1,2.07
04/04/2024,2,1.25
04/04/2024,3,1.32
04/04/2024,4,0.71
04/04/2024,5,1
04/04/2024,6,1.92
05/04/2024,1,7
05/04/2024,2,1.9499999999999997
05/04/2024,3,4.07
05/04/2024,4,6
05/04/2024,5,1.16
05/04/2024,6,1.32
06/04/2024,1,1.49
06/04/2024,2,2.87
06/04/2024,3,8
06/04/2024,4,2.9200000000000004
06/04/2024,5,4.5
06/04/2024,6,4.1
07/04/2024,1,7.15
07/04/2024,2,6.860000000000001
07/04/2024,3,7
07/04/2024,4,3.3600000000000003
07/04/2024,5,1.89
07/04/2024,6,7.94
08/04/2024,1,4
08/04/2024,2,3
08/04/2024,3,2.2
08/04/2024,4,0.44999999999999996
08/04/2024,5,2
08/04/2024,6,1.95
09/04/2024,1,2.75
09/04/2024,2,1.62
09/04/2024,3,4.54
09/04/2024,4,4
09/04/2024,5,1.8
09/04/2024,6,7.25
10/04/2024,1,3.5700000000000003
10/04/2024,2,2.43
10/04/2024,3,2.7
10/04/2024,4,4.5
10/04/2024,5,2.04
10/04/2024,6,4.18
11/04/2024,1,5.77
11/04/2024,2,2.27
11/04/2024,3,1.25
11/04/2024,4,2.4
11/04/2024,5,3.45
11/04/2024,6,2.41
12/04/2024,1,4.5
12/04/2024,2,1.49
12/04/2024,3,4.85
12/04/2024,4,4.25
12/04/2024,5,2.52
12/04/2024,6,4
13/04/2024,1,3
13/04/2024,2,2.48
13/04/2024,3,6.070000000000001
13/04/2024,4,4
13/04/2024,5,2.25
13/04/2024,6,3.24
14/04/2024,1,3.23
14/04/2024,2,2.72
14/04/2024,3,1.53
14/04/2024,4,5.91
14/04/2024,5,1.1
14/04/2024,6,3.17
15/04/2024,1,6.5
15/04/2024,2,2.48
15/04/2024,3,4.75
15/04/2024,4,3.7599999999999993
15/04/2024,5,2.77
15/04/2024,6,4.94
16/04/2024,1,6.5
16/04/2024,2,4
16/04/2024,3,5
16/04/2024,4,2.79
16/04/2024,5,4
16/04/2024,6,2.53
17/04/2024,1,4.5
17/04/2024,2,3
17/04/2024,3,3.01
17/04/2024,4,1.1
17/04/2024,5,1.1
17/04/2024,6,1.6
18/04/2024,1,1.38
18/04/2024,2,1.5
18/04/2024,3,4.5
18/04/2024,4,3.75
18/04/2024,5,4
18/04/2024,6,4.39
19/04/2024,1,7.61
19/04/2024,2,4
19/04/2024,3,7
19/04/2024,4,7
19/04/2024,5,2.24
19/04/2024,6,2.13
20/04/2024,1,4
20/04/2024,2,2.5
20/04/2024,3,5
20/04/2024,4,5.5
20/04/2024,5,1.22
20/04/2024,6,1.48
21/04/2024,1,2.35
21/04/2024,2,5
21/04/2024,3,1.48
21/04/2024,4,1.5
21/04/2024,5,1.43
21/04/2024,6,2
22/04/2024,1,3
22/04/2024,2,2.59
22/04/2024,3,3.17
22/04/2024,4,3.17
22/04/2024,5,1.28
22/04/2024,6,1.79
23/04/2024,1,3.75
23/04/2024,2,0.8
23/04/2024,3,2.13
23/04/2024,4,1.49
23/04/2024,5,1.23
23/04/2024,6,2.75
24/04/2024,1,4
24/04/2024,2,2.02
24/04/2024,3,1.8700000000000003
24/04/2024,4,1.48
24/04/2024,5,1.61
24/04/2024,6,1
25/04/2024,1,2.47
25/04/2024,2,1.25
25/04/2024,3,1.74
25/04/2024,4,1.75
25/04/2024,5,0.78
25/04/2024,6,2.05
26/04/2024,1,2.92
26/04/2024,2,1
26/04/2024,3,1.49
26/04/2024,4,1.28
26/04/2024,5,1.3
26/04/2024,6,0.57
27/04/2024,1,0.7
27/04/2024,2,0.82
27/04/2024,3,1
27/04/2024,4,1.1
27/04/2024,5,1.1
27/04/2024,6,1.02
28/04/2024,1,5
28/04/2024,2,0.97
28/04/2024,3,1.36
28/04/2024,4,3.09
28/04/2024,5,1.75
28/04/2024,6,1.5600000000000003
29/04/2024,1,2.5
29/04/2024,2,2.11
29/04/2024,3,6.059999999999999
29/04/2024,4,2.75
29/04/2024,5,3.07
29/04/2024,6,1.49
30/04/2024,1,2.2
30/04/2024,2,1.75
30/04/2024,3,4.16
30/04/2024,4,1.9100000000000001
30/04/2024,5,0.86
30/04/2024,6,1.64
01/05/2024,1,1.56
01/05/2024,2,1.43
01/05/2024,3,1.08
01/05/2024,4,1.39
01/05/2024,5,0.95
01/05/2024,6,1.19
02/05/2024,1,3.25
02/05/2024,2,0.72
02/05/2024,3,1.9200000000000002
02/05/2024,4,4
02/05/2024,5,0.8
02/05/2024,6,1.29
03/05/2024,1,1.39
03/05/2024,2,1
03/05/2024,3,0.7
03/05/2024,4,1.9099999999999997
03/05/2024,5,0.53
03/05/2024,6,0.96
04/05/2024,1,1.13
04/05/2024,2,0.66
04/05/2024,3,1.19
04/05/2024,4,1.26
04/05/2024,5,0.65
04/05/2024,6,1
05/05/2024,1,1.5
05/05/2024,2,0.55
05/05/2024,3,0.16
05/05/2024,4,0.75
05/05/2024,5,0.8
05/05/2024,6,1.25
06/05/2024,1,1.75
06/05/2024,2,1.26
06/05/2024,3,1.04
06/05/2024,4,1
06/05/2024,5,0.5
06/05/2024,6,1.02
07/05/2024,1,1.9800000000000002
07/05/2024,2,1.06
07/05/2024,3,1.02
07/05/2024,4,1.5
07/05/2024,5,1
07/05/2024,6,1
08/05/2024,1,1.6399999999999997
08/05/2024,2,1.19
08/05/2024,3,1.5
08/05/2024,4,1.62
08/05/2024,5,1.34
08/05/2024,6,1
09/05/2024,1,1.5400000000000003
09/05/2024,2,1
09/05/2024,3,1
09/05/2024,4,1.03
09/05/2024,5,1.56
09/05/2024,6,0.8399999999999999
10/05/2024,1,0.8200000000000001
10/05/2024,2,1.17
10/05/2024,3,1.8899999999999997
10/05/2024,4,1.91
10/05/2024,5,1
10/05/2024,6,0.62
11/05/2024,1,0.6
11/05/2024,2,0.71
11/05/2024,3,3
11/05/2024,4,2.63
11/05/2024,5,1.29
11/05/2024,6,1.76
12/05/2024,1,3.0400000000000005
12/05/2024,2,2.25
12/05/2024,3,4.75
12/05/2024,4,5.5
12/05/2024,5,2.84
12/05/2024,6,1.6600000000000001
13/05/2024,1,1.73
13/05/2024,2,0.9000000000000001
13/05/2024,3,1.73
13/05/2024,4,3
13/05/2024,5,1.91
13/05/2024,6,1.89
14/05/2024,1,7.35
14/05/2024,2,1.97
14/05/2024,3,1.91
14/05/2024,4,1.5
14/05/2024,5,2.06
14/05/2024,6,1
15/05/2024,1,1.11
15/05/2024,2,0.5
15/05/2024,3,0.71
15/05/2024,4,2.6
15/05/2024,5,0.79
15/05/2024,6,0.8399999999999999
16/05/2024,1,1.35
16/05/2024,2,0.29
16/05/2024,3,1
16/05/2024,4,2.2
16/05/2024,5,1.5
16/05/2024,6,1.11
17/05/2024,1,1.39
17/05/2024,2,0.54
17/05/2024,3,1.54
17/05/2024,4,1
17/05/2024,5,0.5
17/05/2024,6,0.84
18/05/2024,1,1.6300000000000001
18/05/2024,2,1
18/05/2024,3,1.53
18/05/2024,4,3.17
18/05/2024,5,0.07
18/05/2024,6,0.8
19/05/2024,1,1
19/05/2024,2,0.93
19/05/2024,3,1.5
19/05/2024,4,1.57
19/05/2024,5,0.33
19/05/2024,6,0.84
20/05/2024,1,1.25
20/05/2024,2,0.7
20/05/2024,3,1.05
20/05/2024,4,0.78
20/05/2024,5,0.1
20/05/2024,6,1.5
21/05/2024,1,1.31
21/05/2024,2,0.17
21/05/2024,3,1
21/05/2024,4,1.8400000000000003
21/05/2024,5,0.66
21/05/2024,6,1.2
22/05/2024,1,1.52
22/05/2024,2,0.44999999999999996
22/05/2024,3,0.85
22/05/2024,4,0.55
22/05/2024,5,0.75
22/05/2024,6,2.8800000000000003
23/05/2024,1,7
23/05/2024,2,1.86
23/05/2024,3,1.75
23/05/2024,4,1.24
23/05/2024,5,1.48
23/05/2024,6,4.75
24/05/2024,1,2.77
24/05/2024,2,1.15
24/05/2024,3,2.37
24/05/2024,4,2.5
24/05/2024,5,1.7
24/05/2024,6,0.6
25/05/2024,1,0.61
25/05/2024,2,1.04
25/05/2024,3,2.1
25/05/2024,4,2.46
25/05/2024,5,0.6
25/05/2024,6,0.88
26/05/2024,1,0.66
26/05/2024,2,0.72
26/05/2024,3,3
26/05/2024,4,1.87
26/05/2024,5,1
26/05/2024,6,2.5
27/05/2024,1,2
27/05/2024,2,1.14
27/05/2024,3,1.57
27/05/2024,4,1.1
27/05/2024,5,0.9000000000000001
27/05/2024,6,0.84
28/05/2024,1,1.19
28/05/2024,2,0.65
28/05/2024,3,0.58
28/05/2024,4,1.15
28/05/2024,5,1
28/05/2024,6,2.5
29/05/2024,1,3.75
29/05/2024,2,1.04
29/05/2024,3,0.7
29/05/2024,4,1.58
29/05/2024,5,1.37
29/05/2024,6,2.05
30/05/2024,1,7.5
30/05/2024,2,1.2
30/05/2024,3,3.7
30/05/2024,4,2.4
30/05/2024,5,1.06
30/05/2024,6,2.5
31/05/2024,1,7
31/05/2024,2,0.85
31/05/2024,3,2.2
31/05/2024,4,2.5
31/05/2024,5,1.91
31/05/2024,6,1.17
01/06/2024,1,1.4
01/06/2024,2,1.09
01/06/2024,3,2.87
01/06/2024,4,3.25
01/06/2024,5,1.25
01/06/2024,6,0.7599999999999999
02/06/2024,1,3
02/06/2024,2,1.5
02/06/2024,3,6.5
02/06/2024,4,3.46
02/06/2024,5,1.1
02/06/2024,6,2.6
03/06/2024,1,4
03/06/2024,2,1.1
03/06/2024,3,1.1
03/06/2024,4,1.31
03/06/2024,5,0.5
03/06/2024,6,1
04/06/2024,1,3.49
04/06/2024,2,1.92
04/06/2024,3,6.74
04/06/2024,4,3.47
04/06/2024,5,2.94
04/06/2024,6,2.45
05/06/2024,1,7.78
05/06/2024,2,1.51
05/06/2024,3,7.75
05/06/2024,4,4.47
05/06/2024,5,1.05
05/06/2024,6,1.5
06/06/2024,1,1.74
06/06/2024,2,1.03
06/06/2024,3,3.1
06/06/2024,4,3.1
06/06/2024,5,0.4
06/06/2024,6,0.87
07/06/2024,1,3.25
07/06/2024,2,1.25
07/06/2024,3,7.02
07/06/2024,4,3.5099999999999993
07/06/2024,5,1.38
07/06/2024,6,1.33
08/06/2024,1,1.86
08/06/2024,2,2.2
08/06/2024,3,6
08/06/2024,4,6.88
08/06/2024,5,1.73
08/06/2024,6,4.36
09/06/2024,1,1.9100000000000001
09/06/2024,2,4.25
09/06/2024,3,3.8099999999999996
09/06/2024,4,5.45
09/06/2024,5,1.62
09/06/2024,6,1.79
10/06/2024,1,6
10/06/2024,2,1.29
10/06/2024,3,2.82
10/06/2024,4,7
10/06/2024,5,1.24
10/06/2024,6,2.06
11/06/2024,1,4.75
11/06/2024,2,1.21
11/06/2024,3,1.48
11/06/2024,4,2
11/06/2024,5,0.78
11/06/2024,6,1.18
12/06/2024,1,1.7800000000000002
12/06/2024,2,1.25
12/06/2024,3,0.7
12/06/2024,4,0.82
12/06/2024,5,0.19
12/06/2024,6,1.5
13/06/2024,1,3
13/06/2024,2,1.25
13/06/2024,3,2.27
13/06/2024,4,4.7
13/06/2024,5,1.72
13/06/2024,6,2.65
14/06/2024,1,6.25
14/06/2024,2,0.9700000000000001
14/06/2024,3,1.91
14/06/2024,4,3.85
14/06/2024,5,1
14/06/2024,6,1.91
15/06/2024,1,5.5
15/06/2024,2,1.1
15/06/2024,3,4.25
15/06/2024,4,3
15/06/2024,5,1.15
15/06/2024,6,2.57
16/06/2024,1,5.5
16/06/2024,2,3.27
16/06/2024,3,1.4
16/06/2024,4,2.71
16/06/2024,5,0.22
16/06/2024,6,5.19
17/06/2024,1,4.7
17/06/2024,2,3.05
17/06/2024,3,5.53
17/06/2024,4,3.25
17/06/2024,5,1.12
17/06/2024,6,5.75
18/06/2024,1,5
18/06/2024,2,3.05
18/06/2024,3,3.9399999999999995
18/06/2024,4,6
18/06/2024,5,2.27
18/06/2024,6,1.81
19/06/2024,1,4.67
19/06/2024,2,0.5
19/06/2024,3,3.17
19/06/2024,4,4
19/06/2024,5,0.71
19/06/2024,6,2.25
20/06/2024,1,2.63
20/06/2024,2,0.45000000000000007
20/06/2024,3,3
20/06/2024,4,2.5
20/06/2024,5,0.5
20/06/2024,6,1.91
21/06/2024,1,3.5
21/06/2024,2,1.23
21/06/2024,3,4
21/06/2024,4,2.63
21/06/2024,5,0.5
21/06/2024,6,1.4
22/06/2024,1,2.41
22/06/2024,2,1.02
22/06/2024,3,2.1
22/06/2024,4,3.1
22/06/2024,5,0.35
22/06/2024,6,1.4
23/06/2024,1,3
23/06/2024,2,2.91
23/06/2024,3,0.9699999999999999
23/06/2024,4,0.5
23/06/2024,5,0.45
23/06/2024,6,1.74
24/06/2024,1,2.73
24/06/2024,2,0.8999999999999999
24/06/2024,3,1.7200000000000002
24/06/2024,4,2.7
24/06/2024,5,0.77
24/06/2024,6,1.95
25/06/2024,1,2.21
25/06/2024,2,0.8
25/06/2024,3,1.5
25/06/2024,4,1.4
25/06/2024,5,0.5
25/06/2024,6,1.66
26/06/2024,1,2.1
26/06/2024,2,0.6
26/06/2024,3,2.16
26/06/2024,4,2.45
26/06/2024,5,0.3
26/06/2024,6,2
27/06/2024,1,3
27/06/2024,2,1.5
27/06/2024,3,5.55
27/06/2024,4,4.4
27/06/2024,5,1.5
27/06/2024,6,3.24
28/06/2024,1,4
28/06/2024,2,3.6199999999999997
28/06/2024,3,4.37
28/06/2024,4,4.29
28/06/2024,5,0.82
28/06/2024,6,1
29/06/2024,1,1.25
29/06/2024,2,1.01
