registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,executedQuantity,clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.69,2024-12-16T11:00:00,2024-12-16T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2,2024-12-16T11:00:00,2024-12-16T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,6.6,2024-12-16T15:00:00,2024-12-16T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.07,2024-12-16T15:00:00,2024-12-16T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.41,2024-12-16T19:00:00,2024-12-16T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.51,2024-12-16T19:00:00,2024-12-16T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5,2024-12-16T23:00:00,2024-12-17T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.76,2024-12-16T23:00:00,2024-12-17T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.89,2024-12-17T03:00:00,2024-12-17T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.11,2024-12-17T03:00:00,2024-12-17T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,6.36,2024-12-17T07:00:00,2024-12-17T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.05,2024-12-17T07:00:00,2024-12-17T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.55,2024-12-17T11:00:00,2024-12-17T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2,2024-12-17T11:00:00,2024-12-17T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,7.5,2024-12-17T15:00:00,2024-12-17T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,6.65,2024-12-17T15:00:00,2024-12-17T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.39,2024-12-17T19:00:00,2024-12-17T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.75,2024-12-17T19:00:00,2024-12-17T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.94,2024-12-17T23:00:00,2024-12-18T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.69,2024-12-17T23:00:00,2024-12-18T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,7.69,2024-12-18T03:00:00,2024-12-18T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.69,2024-12-18T03:00:00,2024-12-18T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5,2024-12-18T07:00:00,2024-12-18T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.69,2024-12-18T07:00:00,2024-12-18T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.99,2024-12-18T11:00:00,2024-12-18T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3,2024-12-18T11:00:00,2024-12-18T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.89,2024-12-18T19:00:00,2024-12-18T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.76,2024-12-18T19:00:00,2024-12-18T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.25,2024-12-18T23:00:00,2024-12-19T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3,2024-12-18T23:00:00,2024-12-19T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,7.25,2024-12-19T03:00:00,2024-12-19T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.69,2024-12-19T03:00:00,2024-12-19T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.69,2024-12-19T07:00:00,2024-12-19T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.07,2024-12-19T07:00:00,2024-12-19T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.8,2024-12-19T11:00:00,2024-12-19T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,1.28,2024-12-19T11:00:00,2024-12-19T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.66,2024-12-19T23:00:00,2024-12-20T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.69,2024-12-19T23:00:00,2024-12-20T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.7,2024-12-20T03:00:00,2024-12-20T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,1.9,2024-12-20T03:00:00,2024-12-20T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,6,2024-12-20T07:00:00,2024-12-20T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2,2024-12-20T07:00:00,2024-12-20T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.45,2024-12-20T11:00:00,2024-12-20T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.69,2024-12-20T11:00:00,2024-12-20T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.5,2024-12-20T19:00:00,2024-12-20T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,0.8,2024-12-20T19:00:00,2024-12-20T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.05,2024-12-20T23:00:00,2024-12-21T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.75,2024-12-20T23:00:00,2024-12-21T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5,2024-12-21T03:00:00,2024-12-21T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.69,2024-12-21T03:00:00,2024-12-21T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.1,2024-12-21T07:00:00,2024-12-21T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.41,2024-12-21T07:00:00,2024-12-21T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.07,2024-12-21T11:00:00,2024-12-21T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.6,2024-12-21T11:00:00,2024-12-21T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5.8,2024-12-21T15:00:00,2024-12-21T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.65,2024-12-21T15:00:00,2024-12-21T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.01,2024-12-21T23:00:00,2024-12-22T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.75,2024-12-21T23:00:00,2024-12-22T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.45,2024-12-22T03:00:00,2024-12-22T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.03,2024-12-22T03:00:00,2024-12-22T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.18,2024-12-22T07:00:00,2024-12-22T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3,2024-12-22T07:00:00,2024-12-22T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.08,2024-12-22T11:00:00,2024-12-22T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,1.7,2024-12-22T11:00:00,2024-12-22T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.18,2024-12-22T15:00:00,2024-12-22T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,9.69,2024-12-22T15:00:00,2024-12-22T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,1.66,2024-12-22T23:00:00,2024-12-23T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.02,2024-12-22T23:00:00,2024-12-23T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,6,2024-12-23T03:00:00,2024-12-23T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.04,2024-12-23T03:00:00,2024-12-23T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4,2024-12-23T07:00:00,2024-12-23T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.5,2024-12-23T07:00:00,2024-12-23T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.25,2024-12-23T11:00:00,2024-12-23T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,0.8,2024-12-23T11:00:00,2024-12-23T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.18,2024-12-24T03:00:00,2024-12-24T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4,2024-12-24T03:00:00,2024-12-24T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.82,2024-12-24T07:00:00,2024-12-24T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5,2024-12-24T07:00:00,2024-12-24T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.26,2024-12-25T03:00:00,2024-12-25T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.49,2024-12-25T03:00:00,2024-12-25T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,6.69,2024-12-25T07:00:00,2024-12-25T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2,2024-12-25T07:00:00,2024-12-25T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,6.69,2024-12-25T11:00:00,2024-12-25T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1,2024-12-25T11:00:00,2024-12-25T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.69,2024-12-25T15:00:00,2024-12-25T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2,2024-12-25T23:00:00,2024-12-26T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,1,2024-12-25T23:00:00,2024-12-26T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.49,2024-12-26T03:00:00,2024-12-26T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.3,2024-12-26T03:00:00,2024-12-26T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1,2024-12-26T07:00:00,2024-12-26T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.92,2024-12-26T07:00:00,2024-12-26T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,0.88,2024-12-26T15:00:00,2024-12-26T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4,2024-12-26T15:00:00,2024-12-26T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.69,2024-12-26T19:00:00,2024-12-26T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.83,2024-12-26T19:00:00,2024-12-26T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,1.44,2024-12-27T03:00:00,2024-12-27T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.69,2024-12-27T03:00:00,2024-12-27T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.33,2024-12-27T07:00:00,2024-12-27T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.4,2024-12-27T07:00:00,2024-12-27T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.64,2024-12-27T11:00:00,2024-12-27T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,1.53,2024-12-27T11:00:00,2024-12-27T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.43,2024-12-27T15:00:00,2024-12-27T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,0.61,2024-12-27T15:00:00,2024-12-27T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4,2024-12-28T03:00:00,2024-12-28T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,1.67,2024-12-28T03:00:00,2024-12-28T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,1.71,2024-12-28T07:00:00,2024-12-28T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.01,2024-12-28T07:00:00,2024-12-28T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,1.31,2024-12-28T11:00:00,2024-12-28T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.04,2024-12-28T11:00:00,2024-12-28T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.75,2024-12-28T19:00:00,2024-12-28T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.89,2024-12-28T19:00:00,2024-12-28T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.25,2024-12-28T23:00:00,2024-12-29T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.25,2024-12-29T03:00:00,2024-12-29T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.5,2024-12-29T03:00:00,2024-12-29T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.96,2024-12-29T07:00:00,2024-12-29T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,9.69,2024-12-29T07:00:00,2024-12-29T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.24,2024-12-29T11:00:00,2024-12-29T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.5,2024-12-29T11:00:00,2024-12-29T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1,2024-12-29T15:00:00,2024-12-29T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5.51,2024-12-29T15:00:00,2024-12-29T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.14,2024-12-29T19:00:00,2024-12-29T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.36,2024-12-29T19:00:00,2024-12-29T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,7.47,2024-12-30T03:00:00,2024-12-30T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.23,2024-12-30T03:00:00,2024-12-30T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.54,2024-12-30T07:00:00,2024-12-30T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3,2024-12-30T07:00:00,2024-12-30T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,1.73,2024-12-30T11:00:00,2024-12-30T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.74,2024-12-30T11:00:00,2024-12-30T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.7,2024-12-30T15:00:00,2024-12-30T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5.5,2024-12-30T15:00:00,2024-12-30T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4,2024-12-30T23:00:00,2024-12-31T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.75,2024-12-30T23:00:00,2024-12-31T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.69,2024-12-31T03:00:00,2024-12-31T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.69,2024-12-31T07:00:00,2024-12-31T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.2,2024-12-31T07:00:00,2024-12-31T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4,2024-12-31T11:00:00,2024-12-31T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.14,2024-12-31T11:00:00,2024-12-31T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,6.08,2024-12-31T15:00:00,2024-12-31T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.69,2024-12-31T15:00:00,2024-12-31T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.6,2025-01-01T11:00:00,2025-01-01T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,6.25,2025-01-01T15:00:00,2025-01-01T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3,2024-12-31T23:00:00,2025-01-01T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.96,2025-01-01T03:00:00,2025-01-01T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.5,2025-01-01T07:00:00,2025-01-01T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.14,2025-01-01T11:00:00,2025-01-01T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.75,2025-01-01T15:00:00,2025-01-01T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.5,2024-12-31T23:00:00,2025-01-01T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.25,2025-01-01T07:00:00,2025-01-01T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.5,2025-01-01T03:00:00,2025-01-01T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4,2025-01-01T23:00:00,2025-01-02T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.69,2025-01-02T03:00:00,2025-01-02T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2,2025-01-02T11:00:00,2025-01-02T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.48,2025-01-02T07:00:00,2025-01-02T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,0.91,2025-01-02T15:00:00,2025-01-02T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.5,2025-01-02T19:00:00,2025-01-02T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2,2025-01-01T23:00:00,2025-01-02T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.61,2025-01-02T07:00:00,2025-01-02T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.5,2025-01-02T03:00:00,2025-01-02T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,5.3,2025-01-02T15:00:00,2025-01-02T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2,2025-01-02T11:00:00,2025-01-02T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.48,2025-01-02T19:00:00,2025-01-02T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1,2025-01-03T11:00:00,2025-01-03T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1,2025-01-03T07:00:00,2025-01-03T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,13.37,2025-01-03T15:00:00,2025-01-03T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.13,2025-01-03T11:00:00,2025-01-03T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.69,2025-01-03T07:00:00,2025-01-03T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,6,2025-01-03T03:00:00,2025-01-03T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.27,2025-01-03T03:00:00,2025-01-03T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,9.69,2025-01-03T15:00:00,2025-01-03T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.08,2025-01-04T07:00:00,2025-01-04T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.4,2025-01-04T15:00:00,2025-01-04T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.77,2025-01-04T19:00:00,2025-01-04T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2,2025-01-04T07:00:00,2025-01-04T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,1.92,2025-01-04T19:00:00,2025-01-04T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.94,2025-01-04T15:00:00,2025-01-04T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.2,2025-01-03T23:00:00,2025-01-04T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.74,2025-01-05T19:00:00,2025-01-05T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,1.46,2025-01-05T03:00:00,2025-01-05T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,1.71,2025-01-05T11:00:00,2025-01-05T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.69,2025-01-05T07:00:00,2025-01-05T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,4.2,2025-01-05T19:00:00,2025-01-05T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.49,2025-01-05T15:00:00,2025-01-05T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,1.88,2025-01-05T07:00:00,2025-01-05T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.5,2025-01-05T03:00:00,2025-01-05T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.46,2025-01-05T11:00:00,2025-01-05T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.08,2025-01-05T15:00:00,2025-01-05T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,1.87,2025-01-06T11:00:00,2025-01-06T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2.4,2025-01-05T23:00:00,2025-01-06T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.95,2025-01-06T11:00:00,2025-01-06T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,7.08,2025-01-06T15:00:00,2025-01-06T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.92,2025-01-05T23:00:00,2025-01-06T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.96,2025-01-06T03:00:00,2025-01-06T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,8.12,2025-01-06T15:00:00,2025-01-06T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,9.75,2025-01-06T03:00:00,2025-01-06T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.57,2025-01-06T07:00:00,2025-01-06T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.72,2025-01-06T07:00:00,2025-01-06T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,9.71,2025-01-07T03:00:00,2025-01-07T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.69,2025-01-07T11:00:00,2025-01-07T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,1.25,2025-01-07T03:00:00,2025-01-07T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,2,2025-01-07T11:00:00,2025-01-07T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.7,2025-01-08T07:00:00,2025-01-08T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.5,2025-01-08T03:00:00,2025-01-08T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,3.75,2025-01-08T11:00:00,2025-01-08T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,53.69,2025-01-08T15:00:00,2025-01-08T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,6.25,2025-01-07T23:00:00,2025-01-08T03:00:00,,
