registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Delivery capacity (MW),clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,3,2025-02-05T19:00:00,2025-02-05T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2,2025-02-05T11:00:00,2025-02-05T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,4.69,2025-02-04T23:00:00,2025-02-05T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.31,2025-02-05T23:00:00,2025-02-06T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,8.38,2025-02-06T07:00:00,2025-02-06T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,6.2,2025-02-06T15:00:00,2025-02-06T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2.08,2025-02-06T11:00:00,2025-02-06T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1,2025-02-06T19:00:00,2025-02-06T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2,2025-02-05T23:00:00,2025-02-06T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.45,2025-02-06T07:00:00,2025-02-06T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,3.36,2025-02-06T11:00:00,2025-02-06T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,3.58,2025-02-06T19:00:00,2025-02-06T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,5.37,2025-02-06T15:00:00,2025-02-06T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2.7,2025-06-07T14:00:00,2025-06-07T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2,2025-06-07T10:00:00,2025-06-07T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.5,2025-06-07T18:00:00,2025-06-07T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.35,2025-06-07T02:00:00,2025-06-07T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.8,2025-06-06T22:00:00,2025-06-07T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.81,2025-06-07T06:00:00,2025-06-07T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2,2025-06-07T10:00:00,2025-06-07T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,4.89,2025-06-07T18:00:00,2025-06-07T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,4.69,2025-06-07T14:00:00,2025-06-07T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.7,2025-06-06T22:00:00,2025-06-07T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,4.87,2025-06-07T06:00:00,2025-06-07T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2.32,2025-06-07T02:00:00,2025-06-07T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.53,2025-06-08T06:00:00,2025-06-08T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,3.89,2025-06-08T02:00:00,2025-06-08T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,4.86,2025-06-07T22:00:00,2025-06-08T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.71,2025-06-08T18:00:00,2025-06-08T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,4.6,2025-06-08T14:00:00,2025-06-08T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,4.75,2025-06-08T10:00:00,2025-06-08T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,5.69,2025-06-08T18:00:00,2025-06-08T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,4.64,2025-06-08T06:00:00,2025-06-08T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,3.18,2025-06-08T14:00:00,2025-06-08T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2.47,2025-06-08T02:00:00,2025-06-08T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.42,2025-06-08T10:00:00,2025-06-08T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.96,2025-06-07T22:00:00,2025-06-08T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2.5,2025-06-11T10:00:00,2025-06-11T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.54,2025-06-11T14:00:00,2025-06-11T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2.38,2025-06-11T02:00:00,2025-06-11T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,3.94,2025-06-11T14:00:00,2025-06-11T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.95,2025-06-11T02:00:00,2025-06-11T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,3.69,2025-06-11T06:00:00,2025-06-11T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,6.84,2025-06-11T18:00:00,2025-06-11T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.35,2025-06-11T18:00:00,2025-06-11T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.36,2025-06-11T06:00:00,2025-06-11T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2.47,2025-06-11T10:00:00,2025-06-11T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.88,2025-06-10T22:00:00,2025-06-11T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.72,2025-06-10T22:00:00,2025-06-11T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2.15,2025-06-13T10:00:00,2025-06-13T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,1.83,2025-06-12T22:00:00,2025-06-13T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,3.57,2025-06-13T10:00:00,2025-06-13T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,1.97,2025-06-12T22:00:00,2025-06-13T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,5.19,2025-06-13T14:00:00,2025-06-13T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,2.13,2025-06-13T02:00:00,2025-06-13T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,2.62,2025-06-13T14:00:00,2025-06-13T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,4.08,2025-06-13T18:00:00,2025-06-13T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,3.08,2025-06-13T02:00:00,2025-06-13T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,17,4.2,2025-06-13T06:00:00,2025-06-13T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.55,2025-06-13T18:00:00,2025-06-13T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,17,0.93,2025-06-13T06:00:00,2025-06-13T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,1.5,2024-12-24T23:00:00,2024-12-25T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.52,2024-12-24T23:00:00,2024-12-25T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,2,2024-12-25T23:00:00,2024-12-26T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,1,2024-12-25T23:00:00,2024-12-26T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,1.5,2024-12-26T23:00:00,2024-12-27T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.69,2024-12-26T23:00:00,2024-12-27T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,1.5,2024-12-27T23:00:00,2024-12-28T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1,2024-12-27T23:00:00,2024-12-28T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,0.87,2024-12-28T23:00:00,2024-12-29T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,2.25,2024-12-28T23:00:00,2024-12-29T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,2.24,2024-12-29T23:00:00,2024-12-30T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,1,2024-12-29T23:00:00,2024-12-30T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.75,2024-12-30T23:00:00,2024-12-31T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,2,2025-01-01T23:00:00,2025-01-02T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,1.75,2025-01-02T23:00:00,2025-01-03T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,1.25,2025-01-10T23:00:00,2025-01-11T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.75,2025-01-10T23:00:00,2025-01-11T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,0.8,2025-01-11T23:00:00,2025-01-12T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,1.85,2025-01-11T23:00:00,2025-01-12T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,1.7,2025-01-12T23:00:00,2025-01-13T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,1.33,2025-01-12T23:00:00,2025-01-13T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,2,2025-01-18T19:00:00,2025-01-18T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,2.42,2025-01-18T19:00:00,2025-01-18T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCH,16,0.69,2025-01-23T19:00:00,2025-01-23T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DCL,16,2.4,2025-01-23T19:00:00,2025-01-23T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,11.51,2025-02-07T07:00:00,2025-02-07T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,1.25,2025-02-06T23:00:00,2025-02-07T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,1.88,2025-02-07T15:00:00,2025-02-07T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,6.01,2025-02-07T11:00:00,2025-02-07T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,7.92,2025-02-07T03:00:00,2025-02-07T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,2.81,2025-02-07T19:00:00,2025-02-07T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,5.69,2025-02-06T23:00:00,2025-02-07T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,8.69,2025-02-07T07:00:00,2025-02-07T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,9.27,2025-02-07T15:00:00,2025-02-07T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,9.14,2025-02-07T03:00:00,2025-02-07T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,5.2,2025-02-07T11:00:00,2025-02-07T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,9.21,2025-02-07T19:00:00,2025-02-07T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,4.02,2025-02-08T03:00:00,2025-02-08T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,4.87,2025-02-08T11:00:00,2025-02-08T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-1.01,2025-02-08T19:00:00,2025-02-08T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,7.69,2025-02-07T23:00:00,2025-02-08T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,2.07,2025-02-08T07:00:00,2025-02-08T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,7.63,2025-02-08T15:00:00,2025-02-08T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,4.9,2025-02-08T03:00:00,2025-02-08T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-0.13,2025-02-08T11:00:00,2025-02-08T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,11.49,2025-02-08T19:00:00,2025-02-08T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,1.5,2025-02-07T23:00:00,2025-02-08T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,6.15,2025-02-08T07:00:00,2025-02-08T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-0.23,2025-02-08T15:00:00,2025-02-08T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,8.17,2025-02-08T23:00:00,2025-02-09T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,4.09,2025-02-09T07:00:00,2025-02-09T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,11.35,2025-02-09T15:00:00,2025-02-09T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,7.8,2025-02-09T03:00:00,2025-02-09T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-0.87,2025-02-09T11:00:00,2025-02-09T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,10.2,2025-02-09T19:00:00,2025-02-09T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-1.2,2025-02-08T23:00:00,2025-02-09T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,4.71,2025-02-09T07:00:00,2025-02-09T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-0.94,2025-02-09T15:00:00,2025-02-09T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,1.25,2025-02-09T03:00:00,2025-02-09T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,4.47,2025-02-09T11:00:00,2025-02-09T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-1.5,2025-02-09T19:00:00,2025-02-09T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,4.22,2025-02-10T03:00:00,2025-02-10T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,10.69,2025-02-10T15:00:00,2025-02-10T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,6.85,2025-02-10T03:00:00,2025-02-10T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,9.15,2025-02-10T11:00:00,2025-02-10T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,12.82,2025-02-10T19:00:00,2025-02-10T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,9.66,2025-02-09T23:00:00,2025-02-10T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,13.22,2025-02-10T07:00:00,2025-02-10T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,1.36,2025-02-10T11:00:00,2025-02-10T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-1.61,2025-02-10T19:00:00,2025-02-10T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,1.5,2025-02-09T23:00:00,2025-02-10T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-2.08,2025-02-10T07:00:00,2025-02-10T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-0.54,2025-02-10T15:00:00,2025-02-10T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-1.36,2025-02-11T19:00:00,2025-02-11T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,1.16,2025-02-10T23:00:00,2025-02-11T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,2.81,2025-02-11T07:00:00,2025-02-11T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,3.99,2025-02-11T15:00:00,2025-02-11T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,8.67,2025-02-11T03:00:00,2025-02-11T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,5.49,2025-02-11T11:00:00,2025-02-11T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,13.1,2025-02-11T19:00:00,2025-02-11T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,9.69,2025-02-10T23:00:00,2025-02-11T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-0.39,2025-02-11T03:00:00,2025-02-11T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,10.38,2025-02-11T07:00:00,2025-02-11T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,2.81,2025-02-11T11:00:00,2025-02-11T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,14.59,2025-02-11T15:00:00,2025-02-11T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,10.59,2025-02-12T19:00:00,2025-02-12T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,6.69,2025-02-11T23:00:00,2025-02-12T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,4.35,2025-02-12T03:00:00,2025-02-12T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,10.1,2025-02-12T07:00:00,2025-02-12T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,13.62,2025-02-12T15:00:00,2025-02-12T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-1.29,2025-02-12T19:00:00,2025-02-12T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,2.59,2025-02-11T23:00:00,2025-02-12T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-1.45,2025-02-12T07:00:00,2025-02-12T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,3.38,2025-02-12T15:00:00,2025-02-12T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,4.89,2025-02-12T11:00:00,2025-02-12T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,6.01,2025-02-12T03:00:00,2025-02-12T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,5,2025-02-12T11:00:00,2025-02-12T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-1.29,2025-02-14T07:00:00,2025-02-14T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,12.06,2025-02-14T15:00:00,2025-02-14T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,4.67,2025-02-14T03:00:00,2025-02-14T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,5.29,2025-02-14T11:00:00,2025-02-14T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,1.57,2025-02-14T15:00:00,2025-02-14T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,10.73,2025-02-14T19:00:00,2025-02-14T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,8.98,2025-02-13T23:00:00,2025-02-14T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,3.25,2025-02-14T03:00:00,2025-02-14T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,12.3,2025-02-14T07:00:00,2025-02-14T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,0.58,2025-02-14T11:00:00,2025-02-14T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-1.49,2025-02-14T19:00:00,2025-02-14T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,0.63,2025-02-13T23:00:00,2025-02-14T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-0.8,2025-02-15T07:00:00,2025-02-15T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,11.58,2025-02-15T15:00:00,2025-02-15T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,8.38,2025-02-15T03:00:00,2025-02-15T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-0.55,2025-02-15T15:00:00,2025-02-15T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,2.62,2025-02-15T03:00:00,2025-02-15T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,7.39,2025-02-15T11:00:00,2025-02-15T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,4.69,2025-02-14T23:00:00,2025-02-15T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-0.52,2025-02-15T11:00:00,2025-02-15T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,7.28,2025-02-15T19:00:00,2025-02-15T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,0.1,2025-02-14T23:00:00,2025-02-15T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,8.11,2025-02-15T07:00:00,2025-02-15T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-1.27,2025-02-15T19:00:00,2025-02-15T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-1.33,2025-02-16T19:00:00,2025-02-16T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,0.05,2025-02-16T07:00:00,2025-02-16T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,9.69,2025-02-16T15:00:00,2025-02-16T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,10.69,2025-02-16T03:00:00,2025-02-16T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-0.52,2025-02-16T15:00:00,2025-02-16T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,6.69,2025-02-16T03:00:00,2025-02-16T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,11.22,2025-02-16T11:00:00,2025-02-16T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,6.74,2025-02-15T23:00:00,2025-02-16T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-0.73,2025-02-16T11:00:00,2025-02-16T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,-1.2,2025-02-15T23:00:00,2025-02-16T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,9.69,2025-02-16T19:00:00,2025-02-16T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,10.9,2025-02-16T07:00:00,2025-02-16T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DMH,16,4.53,2025-02-17T03:00:00,2025-02-17T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,WNCHB-1,Response,DML,16,4.39,2025-02-17T11:00:00,2025-02-17T15:00:00,,
