registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,executedQuantity,clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.75,2025-04-24T18:00:00,2025-04-24T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,2.5,2025-04-24T14:00:00,2025-04-24T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.46,2025-04-24T10:00:00,2025-04-24T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,5.13,2025-04-24T18:00:00,2025-04-24T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,0.99,2025-04-24T06:00:00,2025-04-24T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,7.83,2025-04-24T14:00:00,2025-04-24T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.32,2025-04-24T02:00:00,2025-04-24T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,5.23,2025-04-24T10:00:00,2025-04-24T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,11.69,2025-04-25T18:00:00,2025-04-25T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,1.54,2025-04-25T14:00:00,2025-04-25T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,3.62,2025-04-25T10:00:00,2025-04-25T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,0.76,2025-04-25T06:00:00,2025-04-25T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,5.69,2025-04-25T02:00:00,2025-04-25T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2.74,2025-04-25T10:00:00,2025-04-25T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,0.93,2025-04-24T22:00:00,2025-04-25T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,0.85,2025-04-25T18:00:00,2025-04-25T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,6.38,2025-04-25T06:00:00,2025-04-25T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,21,6.68,2025-04-25T14:00:00,2025-04-25T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,1.6,2025-04-25T02:00:00,2025-04-25T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,21,2.57,2025-04-24T22:00:00,2025-04-25T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,1.28,2025-01-13T11:00:00,2025-01-13T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,2,2025-01-18T19:00:00,2025-01-18T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,4.25,2025-02-04T03:00:00,2025-02-04T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,5.69,2025-02-04T03:00:00,2025-02-04T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DML,20,8.7,2025-02-27T23:00:00,2025-02-28T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DMH,20,0,2025-02-27T23:00:00,2025-02-28T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,4,2025-03-01T07:00:00,2025-03-01T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,3.25,2025-02-28T23:00:00,2025-03-01T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,1.2,2025-03-01T19:00:00,2025-03-01T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,1.2,2025-02-28T23:00:00,2025-03-01T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,7.15,2025-03-01T15:00:00,2025-03-01T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,1,2025-03-01T07:00:00,2025-03-01T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,0.9,2025-03-01T15:00:00,2025-03-01T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,3.67,2025-03-01T03:00:00,2025-03-01T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,6.5,2025-03-01T11:00:00,2025-03-01T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,1.44,2025-03-01T03:00:00,2025-03-01T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,3.78,2025-03-01T19:00:00,2025-03-01T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,1.14,2025-03-01T11:00:00,2025-03-01T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,1.02,2025-03-02T15:00:00,2025-03-02T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,2.07,2025-03-02T03:00:00,2025-03-02T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,3.21,2025-03-02T11:00:00,2025-03-02T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,1.29,2025-03-02T03:00:00,2025-03-02T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,1.8,2025-03-01T23:00:00,2025-03-02T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,3.54,2025-03-02T19:00:00,2025-03-02T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,4.7,2025-03-02T11:00:00,2025-03-02T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,1.1,2025-03-02T19:00:00,2025-03-02T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,2.29,2025-03-02T07:00:00,2025-03-02T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,1.28,2025-03-01T23:00:00,2025-03-02T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,7.69,2025-03-02T15:00:00,2025-03-02T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,1.06,2025-03-02T07:00:00,2025-03-02T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,8.69,2025-03-03T15:00:00,2025-03-03T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,1.25,2025-03-03T19:00:00,2025-03-03T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,2.95,2025-03-02T23:00:00,2025-03-03T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,5.36,2025-03-03T03:00:00,2025-03-03T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,4.36,2025-03-03T11:00:00,2025-03-03T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,1.91,2025-03-03T07:00:00,2025-03-03T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,4.69,2025-03-03T19:00:00,2025-03-03T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,2.42,2025-03-03T15:00:00,2025-03-03T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,5.81,2025-03-02T23:00:00,2025-03-03T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,5,2025-03-03T07:00:00,2025-03-03T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,2.48,2025-03-03T03:00:00,2025-03-03T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,2.2,2025-03-03T11:00:00,2025-03-03T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,4,2025-03-04T03:00:00,2025-03-04T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,3.32,2025-03-04T11:00:00,2025-03-04T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,3.22,2025-03-04T07:00:00,2025-03-04T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,7.5,2025-03-04T15:00:00,2025-03-04T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,5.5,2025-03-04T19:00:00,2025-03-04T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,4.22,2025-03-03T23:00:00,2025-03-04T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,3.7,2025-03-04T03:00:00,2025-03-04T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,7.3,2025-03-04T07:00:00,2025-03-04T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,8.8,2025-03-04T11:00:00,2025-03-04T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,1.89,2025-03-04T19:00:00,2025-03-04T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,20,8.78,2025-03-04T15:00:00,2025-03-04T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,20,1.51,2025-03-03T23:00:00,2025-03-04T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.75,2024-12-20T23:00:00,2024-12-21T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.05,2024-12-20T23:00:00,2024-12-21T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,5,2024-12-21T03:00:00,2024-12-21T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.69,2024-12-21T03:00:00,2024-12-21T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.1,2024-12-21T07:00:00,2024-12-21T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.41,2024-12-21T07:00:00,2024-12-21T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.07,2024-12-21T11:00:00,2024-12-21T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.6,2024-12-21T11:00:00,2024-12-21T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.8,2024-12-21T15:00:00,2024-12-21T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.65,2024-12-21T15:00:00,2024-12-21T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.63,2024-12-21T19:00:00,2024-12-21T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.25,2024-12-21T19:00:00,2024-12-21T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.83,2024-12-23T23:00:00,2024-12-24T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.77,2024-12-23T23:00:00,2024-12-24T03:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.18,2024-12-24T03:00:00,2024-12-24T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,4,2024-12-24T03:00:00,2024-12-24T07:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2,2025-02-02T11:00:00,2025-02-02T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.25,2025-02-02T19:00:00,2025-02-02T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.29,2025-02-02T11:00:00,2025-02-02T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2,2025-02-02T07:00:00,2025-02-02T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.2,2025-02-02T19:00:00,2025-02-02T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.25,2025-02-02T15:00:00,2025-02-02T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.96,2025-02-02T07:00:00,2025-02-02T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.85,2025-02-02T15:00:00,2025-02-02T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.39,2025-02-04T11:00:00,2025-02-04T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.33,2025-02-04T19:00:00,2025-02-04T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.25,2025-02-04T11:00:00,2025-02-04T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.57,2025-02-04T19:00:00,2025-02-04T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,6.4,2025-02-04T07:00:00,2025-02-04T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,9.4,2025-02-04T15:00:00,2025-02-04T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.52,2025-02-04T07:00:00,2025-02-04T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.23,2025-02-04T15:00:00,2025-02-04T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,5.01,2025-02-05T15:00:00,2025-02-05T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,6,2025-02-05T11:00:00,2025-02-05T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3,2025-02-05T19:00:00,2025-02-05T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2,2025-02-05T11:00:00,2025-02-05T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.1,2025-02-05T19:00:00,2025-02-05T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5,2025-02-05T07:00:00,2025-02-05T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,6.41,2025-02-05T15:00:00,2025-02-05T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.42,2025-02-05T07:00:00,2025-02-05T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,6.2,2025-02-06T15:00:00,2025-02-06T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.08,2025-02-06T11:00:00,2025-02-06T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1,2025-02-06T19:00:00,2025-02-06T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.45,2025-02-06T07:00:00,2025-02-06T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.36,2025-02-06T11:00:00,2025-02-06T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.58,2025-02-06T19:00:00,2025-02-06T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,5.37,2025-02-06T15:00:00,2025-02-06T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,8.38,2025-02-06T07:00:00,2025-02-06T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.68,2025-02-07T19:00:00,2025-02-07T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,4.47,2025-02-07T11:00:00,2025-02-07T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.92,2025-02-07T07:00:00,2025-02-07T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.01,2025-02-07T11:00:00,2025-02-07T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.82,2025-02-07T15:00:00,2025-02-07T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.44,2025-02-07T19:00:00,2025-02-07T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.62,2025-02-07T15:00:00,2025-02-07T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.4,2025-02-07T07:00:00,2025-02-07T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,0.92,2025-02-08T11:00:00,2025-02-08T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.48,2025-02-08T15:00:00,2025-02-08T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.3,2025-02-08T19:00:00,2025-02-08T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.3,2025-02-08T15:00:00,2025-02-08T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,5.69,2025-02-08T07:00:00,2025-02-08T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.59,2025-02-08T19:00:00,2025-02-08T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.3,2025-02-08T11:00:00,2025-02-08T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.17,2025-02-08T07:00:00,2025-02-08T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.62,2025-02-09T19:00:00,2025-02-09T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.7,2025-02-09T15:00:00,2025-02-09T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.44,2025-02-09T07:00:00,2025-02-09T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.95,2025-02-09T19:00:00,2025-02-09T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.77,2025-02-09T11:00:00,2025-02-09T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.77,2025-02-09T07:00:00,2025-02-09T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.74,2025-02-09T15:00:00,2025-02-09T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.31,2025-02-09T11:00:00,2025-02-09T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.43,2025-02-10T19:00:00,2025-02-10T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.13,2025-02-10T15:00:00,2025-02-10T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.3,2025-02-10T07:00:00,2025-02-10T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.48,2025-02-10T15:00:00,2025-02-10T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.25,2025-02-10T11:00:00,2025-02-10T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.5,2025-02-10T19:00:00,2025-02-10T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.58,2025-02-10T11:00:00,2025-02-10T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.58,2025-02-10T07:00:00,2025-02-10T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.96,2025-02-11T19:00:00,2025-02-11T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,5,2025-02-11T11:00:00,2025-02-11T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.11,2025-02-11T19:00:00,2025-02-11T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,9,2025-02-11T15:00:00,2025-02-11T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,6.76,2025-02-11T15:00:00,2025-02-11T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.58,2025-02-11T07:00:00,2025-02-11T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.98,2025-02-11T07:00:00,2025-02-11T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.74,2025-02-11T11:00:00,2025-02-11T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,5.69,2025-02-12T15:00:00,2025-02-12T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.93,2025-02-12T11:00:00,2025-02-12T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.42,2025-02-12T19:00:00,2025-02-12T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.75,2025-02-12T11:00:00,2025-02-12T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.1,2025-02-12T19:00:00,2025-02-12T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5.83,2025-02-12T07:00:00,2025-02-12T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,12.69,2025-02-12T15:00:00,2025-02-12T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.9,2025-02-12T07:00:00,2025-02-12T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.25,2025-02-14T19:00:00,2025-02-14T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.14,2025-02-14T19:00:00,2025-02-14T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,7.5,2025-02-14T07:00:00,2025-02-14T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,14.6,2025-02-14T15:00:00,2025-02-14T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.6,2025-02-14T07:00:00,2025-02-14T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,5.21,2025-02-14T15:00:00,2025-02-14T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,3.49,2025-02-14T11:00:00,2025-02-14T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.95,2025-02-14T11:00:00,2025-02-14T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.71,2025-02-15T19:00:00,2025-02-15T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.29,2025-02-15T07:00:00,2025-02-15T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.41,2025-02-15T19:00:00,2025-02-15T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.75,2025-02-15T07:00:00,2025-02-15T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.03,2025-02-15T15:00:00,2025-02-15T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.1,2025-02-15T15:00:00,2025-02-15T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,3.25,2025-02-15T11:00:00,2025-02-15T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,1.8,2025-02-15T11:00:00,2025-02-15T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.25,2025-02-16T11:00:00,2025-02-16T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.2,2025-02-16T19:00:00,2025-02-16T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.5,2025-02-16T07:00:00,2025-02-16T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.41,2025-02-16T19:00:00,2025-02-16T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,5,2025-02-16T07:00:00,2025-02-16T11:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.75,2025-02-16T15:00:00,2025-02-16T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,4.09,2025-02-16T15:00:00,2025-02-16T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.45,2025-02-16T11:00:00,2025-02-16T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,2.92,2025-02-17T15:00:00,2025-02-17T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,2.76,2025-02-17T11:00:00,2025-02-17T15:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,1.2,2025-02-17T19:00:00,2025-02-17T23:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCL,19,11.69,2025-02-17T15:00:00,2025-02-17T19:00:00,,
CONRAD ENERGY (TRADING) LIMITED,TORQ-1,Response,DCH,19,0.5,2025-02-17T07:00:00,2025-02-17T11:00:00,,
